id,name,uni_id,uni_name,notability,link,image_link,wiki_link,genre,gender
BSG2,Laura Roslin,BSG,Battlestar Galactica,93.7,https://openpsychometrics.org/tests/characters/stats/BSG/2,https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/2.jpg,https://en.wikipedia.org/wiki/Laura_Roslin,science fiction,f
BSG6,Number Six,BSG,Battlestar Galactica,90.6,https://openpsychometrics.org/tests/characters/stats/BSG/6,https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/6.jpg,https://en.wikipedia.org/wiki/Number_Six_(Battlestar_Galactica),science fiction,f
BSG3,Kara 'Starbuck' Thrace,BSG,Battlestar Galactica,84.8,https://openpsychometrics.org/tests/characters/stats/BSG/3,https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/3.jpg,https://en.wikipedia.org/wiki/Kara_Thrace,science fiction,f
BSG4,Lee 'Apollo' Adama,BSG,Battlestar Galactica,78.6,https://openpsychometrics.org/tests/characters/stats/BSG/4,https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/4.jpg,https://en.wikipedia.org/wiki/Lee_Adama,science fiction,m
BSG8,Saul Tigh,BSG,Battlestar Galactica,76.2,https://openpsychometrics.org/tests/characters/stats/BSG/8,https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/8.jpg,https://en.wikipedia.org/wiki/List_of_Battlestar_Galactica_(2004_TV_series)_characters#Saul_Tigh,science fiction,m
BSG5,Gaius Baltar,BSG,Battlestar Galactica,75.8,https://openpsychometrics.org/tests/characters/stats/BSG/5,https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/5.jpg,https://en.wikipedia.org/wiki/Gaius_Baltar,science fiction,m
BSG7,Sharon 'Boomer' Valerii,BSG,Battlestar Galactica,72,https://openpsychometrics.org/tests/characters/stats/BSG/7,https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/7.jpg,https://en.wikipedia.org/wiki/Number_Eight_(Battlestar_Galactica),science fiction,f
BSG10,Karl 'Helo' Agathon,BSG,Battlestar Galactica,68.4,https://openpsychometrics.org/tests/characters/stats/BSG/10,https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/10.jpg,https://en.wikipedia.org/wiki/Karl_Agathon,science fiction,m
BSG9,Galen Tyrol,BSG,Battlestar Galactica,64,https://openpsychometrics.org/tests/characters/stats/BSG/9,https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/9.jpg,https://en.wikipedia.org/wiki/List_of_Battlestar_Galactica_(2004_TV_series)_characters#Galen_Tyrol,science fiction,m
BSG11,Felix Gaeta,BSG,Battlestar Galactica,63.9,https://openpsychometrics.org/tests/characters/stats/BSG/11,https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/11.jpg,https://en.wikipedia.org/wiki/List_of_Battlestar_Galactica_(2004_TV_series)_characters#Felix_Gaeta,science fiction,m
BSG12,Anastasia Dualla,BSG,Battlestar Galactica,55.3,https://openpsychometrics.org/tests/characters/stats/BSG/12,https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/12.jpg,https://en.wikipedia.org/wiki/List_of_Battlestar_Galactica_(2004_TV_series)_characters#Anastasia_Dualla,science fiction,f
BSG15,Samuel 'Longshot' Anders,BSG,Battlestar Galactica,53.1,https://openpsychometrics.org/tests/characters/stats/BSG/15,https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/15.jpg,https://en.wikipedia.org/wiki/List_of_Battlestar_Galactica_(2004_TV_series)_characters#Samuel_Anders,science fiction,m
BSG14,Cally Henderson,BSG,Battlestar Galactica,34.1,https://openpsychometrics.org/tests/characters/stats/BSG/14,https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/14.jpg,https://a4d.fandom.com/wiki/Cally_Henderson_Tyrol,science fiction,f
BSG13,Billy Keikeya,BSG,Battlestar Galactica,31,https://openpsychometrics.org/tests/characters/stats/BSG/13,https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/13.jpg,https://en.wikipedia.org/wiki/List_of_Battlestar_Galactica_(2004_TV_series)_characters#Billy_Keikeya,science fiction,m
ALA1,Aang,ALA,Avatar: The Last Airbender,94,https://openpsychometrics.org/tests/characters/stats/ALA/1,https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/1.jpg,https://en.wikipedia.org/wiki/Aang,"action,adventure,drama,fantasy",m
ALA2,Zuko,ALA,Avatar: The Last Airbender,90.3,https://openpsychometrics.org/tests/characters/stats/ALA/2,https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/2.jpg,https://en.wikipedia.org/wiki/Zuko,"action,adventure,drama,fantasy",m
ALA7,Iroh,ALA,Avatar: The Last Airbender,89.9,https://openpsychometrics.org/tests/characters/stats/ALA/7,https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/7.jpg,https://en.wikipedia.org/wiki/Iroh,"action,adventure,drama,fantasy",m
ALA4,Toph Beifong,ALA,Avatar: The Last Airbender,88.8,https://openpsychometrics.org/tests/characters/stats/ALA/4,https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/4.jpg,https://en.wikipedia.org/wiki/Toph_Beifong,"action,adventure,drama,fantasy",f
ALA3,Katara,ALA,Avatar: The Last Airbender,87.8,https://openpsychometrics.org/tests/characters/stats/ALA/3,https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/3.jpg,https://en.wikipedia.org/wiki/Katara_(Avatar:_The_Last_Airbender),"action,adventure,drama,fantasy",f
ALA6,Azula,ALA,Avatar: The Last Airbender,80.2,https://openpsychometrics.org/tests/characters/stats/ALA/6,https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/6.jpg,https://en.wikipedia.org/wiki/Azula,"action,adventure,drama,fantasy",f
ALA5,Sokka,ALA,Avatar: The Last Airbender,78.5,https://openpsychometrics.org/tests/characters/stats/ALA/5,https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/5.jpg,https://en.wikipedia.org/wiki/Sokka,"action,adventure,drama,fantasy",m
ALA8,Firelord Ozai,ALA,Avatar: The Last Airbender,69.5,https://openpsychometrics.org/tests/characters/stats/ALA/8,https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/8.jpg,https://avatar.fandom.com/wiki/Ozai,"action,adventure,drama,fantasy",m
ALA10,Hakoda,ALA,Avatar: The Last Airbender,55.5,https://openpsychometrics.org/tests/characters/stats/ALA/10,https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/10.jpg,https://avatar.fandom.com/wiki/Hakoda,"action,adventure,drama,fantasy",m
ALA9,Ty Lee,ALA,Avatar: The Last Airbender,52.2,https://openpsychometrics.org/tests/characters/stats/ALA/9,https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/9.jpg,https://avatar.fandom.com/wiki/Ty_Lee,"action,adventure,drama,fantasy",f
TB1,Billy Butcher,TB,The Boys,86.4,https://openpsychometrics.org/tests/characters/stats/TB/1,https://openpsychometrics.org/tests/characters/test-resources/pics/TB/1.jpg,https://en.wikipedia.org/wiki/Billy_Butcher,"superhero,action,drama,satire,comedy",m
TB4,Annie January,TB,The Boys,80.1,https://openpsychometrics.org/tests/characters/stats/TB/4,https://openpsychometrics.org/tests/characters/test-resources/pics/TB/4.jpg,https://en.wikipedia.org/wiki/Annie_January,"superhero,action,drama,satire,comedy",f
TB7,Mother's Milk,TB,The Boys,79,https://openpsychometrics.org/tests/characters/stats/TB/7,https://openpsychometrics.org/tests/characters/test-resources/pics/TB/7.jpg,https://en.wikipedia.org/wiki/Mother%27s_Milk_(character),"superhero,action,drama,satire,comedy",m
TB3,Homelander,TB,The Boys,78.7,https://openpsychometrics.org/tests/characters/stats/TB/3,https://openpsychometrics.org/tests/characters/test-resources/pics/TB/3.jpg,https://en.wikipedia.org/wiki/Homelander,"superhero,action,drama,satire,comedy",m
TB9,Frenchie,TB,The Boys,78.6,https://openpsychometrics.org/tests/characters/stats/TB/9,https://openpsychometrics.org/tests/characters/test-resources/pics/TB/9.jpg,https://en.wikipedia.org/wiki/List_of_The_Boys_characters#The_Frenchman,"superhero,action,drama,satire,comedy",m
TB10,Kimiko Miyashiro,TB,The Boys,76.4,https://openpsychometrics.org/tests/characters/stats/TB/10,https://openpsychometrics.org/tests/characters/test-resources/pics/TB/10.jpg,https://en.wikipedia.org/wiki/List_of_The_Boys_characters#The_Female,"superhero,action,drama,satire,comedy",f
TB5,Queen Maeve,TB,The Boys,71.8,https://openpsychometrics.org/tests/characters/stats/TB/5,https://openpsychometrics.org/tests/characters/test-resources/pics/TB/5.jpg,https://en.wikipedia.org/wiki/List_of_The_Boys_characters#Queen_Maeve,"superhero,action,drama,satire,comedy",f
TB13,Madelyn Stillwell,TB,The Boys,70.1,https://openpsychometrics.org/tests/characters/stats/TB/13,https://openpsychometrics.org/tests/characters/test-resources/pics/TB/13.jpg,https://the-boys.fandom.com/wiki/Madelyn_Stillwell,"superhero,action,drama,satire,comedy",f
TB2,Hughie Campbell,TB,The Boys,68.3,https://openpsychometrics.org/tests/characters/stats/TB/2,https://openpsychometrics.org/tests/characters/test-resources/pics/TB/2.jpg,https://en.wikipedia.org/wiki/Hughie_Campbell,"superhero,action,drama,satire,comedy",m
TB15,Stormfront,TB,The Boys,60.8,https://openpsychometrics.org/tests/characters/stats/TB/15,https://openpsychometrics.org/tests/characters/test-resources/pics/TB/15.jpg,https://en.wikipedia.org/wiki/List_of_The_Boys_characters#Stormfront,"superhero,action,drama,satire,comedy",f
TB14,Becca Butcher,TB,The Boys,52.2,https://openpsychometrics.org/tests/characters/stats/TB/14,https://openpsychometrics.org/tests/characters/test-resources/pics/TB/14.jpg,https://the-boys.fandom.com/wiki/Becca_Butcher?so=search,"superhero,action,drama,satire,comedy",f
TB11,Black Noir,TB,The Boys,52,https://openpsychometrics.org/tests/characters/stats/TB/11,https://openpsychometrics.org/tests/characters/test-resources/pics/TB/11.jpg,https://en.wikipedia.org/wiki/Black_Noir,"superhero,action,drama,satire,comedy",m
TB6,A-Train,TB,The Boys,42.2,https://openpsychometrics.org/tests/characters/stats/TB/6,https://openpsychometrics.org/tests/characters/test-resources/pics/TB/6.jpg,https://en.wikipedia.org/wiki/List_of_The_Boys_characters#A-Train,"superhero,action,drama,satire,comedy",m
TB12,Ashley Barrett,TB,The Boys,26.5,https://openpsychometrics.org/tests/characters/stats/TB/12,https://openpsychometrics.org/tests/characters/test-resources/pics/TB/12.jpg,https://the-boys.fandom.com/wiki/Ashley_Barrett?so=search,"superhero,action,drama,satire,comedy",f
TB8,The Deep,TB,The Boys,18.4,https://openpsychometrics.org/tests/characters/stats/TB/8,https://openpsychometrics.org/tests/characters/test-resources/pics/TB/8.jpg,https://en.wikipedia.org/wiki/List_of_The_Boys_characters#The_Deep,"superhero,action,drama,satire,comedy",m
SP2,Kyle Broflovski,SP,South Park,74.4,https://openpsychometrics.org/tests/characters/stats/SP/2,https://openpsychometrics.org/tests/characters/test-resources/pics/SP/2.jpg,https://en.wikipedia.org/wiki/Kyle_Broflovski,"animation,sitcom, comedy,satire",m
SP1,Stan Marsh,SP,South Park,71.9,https://openpsychometrics.org/tests/characters/stats/SP/1,https://openpsychometrics.org/tests/characters/test-resources/pics/SP/1.jpg,https://en.wikipedia.org/wiki/Stan_Marsh,"animation,sitcom, comedy,satire",m
SP3,Eric Cartman,SP,South Park,63.5,https://openpsychometrics.org/tests/characters/stats/SP/3,https://openpsychometrics.org/tests/characters/test-resources/pics/SP/3.jpg,https://en.wikipedia.org/wiki/Eric_Cartman,"animation,sitcom, comedy,satire",m
SP4,Kenny McCormick,SP,South Park,59.9,https://openpsychometrics.org/tests/characters/stats/SP/4,https://openpsychometrics.org/tests/characters/test-resources/pics/SP/4.jpg,https://en.wikipedia.org/wiki/Kenny_McCormick,"animation,sitcom, comedy,satire",m
SP5,Leopold 'Butters' Stotch,SP,South Park,42.6,https://openpsychometrics.org/tests/characters/stats/SP/5,https://openpsychometrics.org/tests/characters/test-resources/pics/SP/5.jpg,https://en.wikipedia.org/wiki/Butters_Stotch,"animation,sitcom, comedy,satire",m
RD6,Cheryl Blossom,RD,Riverdale,81.8,https://openpsychometrics.org/tests/characters/stats/RD/6,https://openpsychometrics.org/tests/characters/test-resources/pics/RD/6.jpg,https://en.wikipedia.org/wiki/Cheryl_Blossom,"drama,mystery",f
RD4,Jughead Jones,RD,Riverdale,78.9,https://openpsychometrics.org/tests/characters/stats/RD/4,https://openpsychometrics.org/tests/characters/test-resources/pics/RD/4.jpg,https://en.wikipedia.org/wiki/Jughead_Jones,"drama,mystery",m
RD3,Veronica Lodge,RD,Riverdale,77.8,https://openpsychometrics.org/tests/characters/stats/RD/3,https://openpsychometrics.org/tests/characters/test-resources/pics/RD/3.jpg,https://en.wikipedia.org/wiki/Veronica_Lodge,"drama,mystery",f
RD2,Betty Cooper,RD,Riverdale,73.9,https://openpsychometrics.org/tests/characters/stats/RD/2,https://openpsychometrics.org/tests/characters/test-resources/pics/RD/2.jpg,https://en.wikipedia.org/wiki/Betty_Cooper,"drama,mystery",f
RD1,Archie Andrews,RD,Riverdale,63,https://openpsychometrics.org/tests/characters/stats/RD/1,https://openpsychometrics.org/tests/characters/test-resources/pics/RD/1.jpg,https://en.wikipedia.org/wiki/Archie_Andrews,"drama,mystery",m
RD5,Kevin Keller,RD,Riverdale,48.8,https://openpsychometrics.org/tests/characters/stats/RD/5,https://openpsychometrics.org/tests/characters/test-resources/pics/RD/5.jpg,https://en.wikipedia.org/wiki/Kevin_Keller_(character),"drama,mystery",m
C3,Abed Nadir,C,Community,88.9,https://openpsychometrics.org/tests/characters/stats/C/3,https://openpsychometrics.org/tests/characters/test-resources/pics/C/3.jpg,https://en.wikipedia.org/wiki/Abed_Nadir,"sitcom,humor,satire",m
C4,Troy Barnes,C,Community,80.9,https://openpsychometrics.org/tests/characters/stats/C/4,https://openpsychometrics.org/tests/characters/test-resources/pics/C/4.jpg,https://en.wikipedia.org/wiki/List_of_Community_characters#Troy_Barnes,"sitcom,humor,satire",m
C1,Jeff Winger,C,Community,75.9,https://openpsychometrics.org/tests/characters/stats/C/1,https://openpsychometrics.org/tests/characters/test-resources/pics/C/1.jpg,https://en.wikipedia.org/wiki/Jeff_Winger,"sitcom,humor,satire",m
C5,Annie Edison,C,Community,70.8,https://openpsychometrics.org/tests/characters/stats/C/5,https://openpsychometrics.org/tests/characters/test-resources/pics/C/5.jpg,https://en.wikipedia.org/wiki/List_of_Community_characters#Annie_Edison,"sitcom,humor,satire",f
C6,Shirley Bennett,C,Community,66.1,https://openpsychometrics.org/tests/characters/stats/C/6,https://openpsychometrics.org/tests/characters/test-resources/pics/C/6.jpg,https://en.wikipedia.org/wiki/List_of_Community_characters#Shirley_Bennett,"sitcom,humor,satire",f
C2,Britta Perry,C,Community,54,https://openpsychometrics.org/tests/characters/stats/C/2,https://openpsychometrics.org/tests/characters/test-resources/pics/C/2.jpg,https://en.wikipedia.org/wiki/List_of_Community_characters#Britta_Perry,"sitcom,humor,satire",f
C8,Craig Pelton,C,Community,52.3,https://openpsychometrics.org/tests/characters/stats/C/8,https://openpsychometrics.org/tests/characters/test-resources/pics/C/8.jpg,https://en.wikipedia.org/wiki/List_of_Community_characters#Craig_Pelton,"sitcom,humor,satire",m
C9,Ben Chang,C,Community,47.7,https://openpsychometrics.org/tests/characters/stats/C/9,https://openpsychometrics.org/tests/characters/test-resources/pics/C/9.jpg,https://en.wikipedia.org/wiki/List_of_Community_characters#Ben_Chang,"sitcom,humor,satire",m
C7,Pierce Hawthorne,C,Community,32.6,https://openpsychometrics.org/tests/characters/stats/C/7,https://openpsychometrics.org/tests/characters/test-resources/pics/C/7.jpg,https://en.wikipedia.org/wiki/List_of_Community_characters#Pierce_Hawthorne,"sitcom,humor,satire",m
C10,Ian Duncan,C,Community,22.9,https://openpsychometrics.org/tests/characters/stats/C/10,https://openpsychometrics.org/tests/characters/test-resources/pics/C/10.jpg,https://en.wikipedia.org/wiki/List_of_Community_characters#Ian_Duncan,"sitcom,humor,satire",m
WV1,Wanda Maximoff,WV,WandaVision,91.2,https://openpsychometrics.org/tests/characters/stats/WV/1,https://openpsychometrics.org/tests/characters/test-resources/pics/WV/1.jpg,https://en.wikipedia.org/wiki/Wanda_Maximoff_(Marvel_Cinematic_Universe),"superhero,drama,mystery,romance",f
WV2,Vision,WV,WandaVision,86.2,https://openpsychometrics.org/tests/characters/stats/WV/2,https://openpsychometrics.org/tests/characters/test-resources/pics/WV/2.jpg,https://en.wikipedia.org/wiki/Vision_(Marvel_Cinematic_Universe),"superhero,drama,mystery,romance",m
WV3,Agatha Harkness,WV,WandaVision,74.2,https://openpsychometrics.org/tests/characters/stats/WV/3,https://openpsychometrics.org/tests/characters/test-resources/pics/WV/3.jpg,https://en.wikipedia.org/wiki/Agatha_Harkness,"superhero,drama,mystery,romance",f
MASH1,Benjamin 'Hawkeye' Pierce,MASH,M*A*S*H,84.9,https://openpsychometrics.org/tests/characters/stats/MASH/1,https://openpsychometrics.org/tests/characters/test-resources/pics/MASH/1.jpg,https://en.wikipedia.org/wiki/List_of_M*A*S*H_characters#Benjamin_%22Hawkeye%22_Pierce,"sitcom,war,comedy,drama",m
MASH4,Francis Mulcahy,MASH,M*A*S*H,77.2,https://openpsychometrics.org/tests/characters/stats/MASH/4,https://openpsychometrics.org/tests/characters/test-resources/pics/MASH/4.jpg,https://en.wikipedia.org/wiki/List_of_M*A*S*H_characters#Father_John_Mulcahy,"sitcom,war,comedy,drama",m
MASH6,Walter 'Radar' O'Reilly,MASH,M*A*S*H,75.3,https://openpsychometrics.org/tests/characters/stats/MASH/6,https://openpsychometrics.org/tests/characters/test-resources/pics/MASH/6.jpg,https://en.wikipedia.org/wiki/List_of_M*A*S*H_characters#Walter_%22Radar%22_O'Reilly,"sitcom,war,comedy,drama",m
MASH2,Margaret 'Hot Lips' Houlihan,MASH,M*A*S*H,74.7,https://openpsychometrics.org/tests/characters/stats/MASH/2,https://openpsychometrics.org/tests/characters/test-resources/pics/MASH/2.jpg,https://en.wikipedia.org/wiki/List_of_M*A*S*H_characters#Margaret_%22Hot_Lips%22_Houlihan,"sitcom,war,comedy,drama",f
MASH3,Maxwell Klinger,MASH,M*A*S*H,60.6,https://openpsychometrics.org/tests/characters/stats/MASH/3,https://openpsychometrics.org/tests/characters/test-resources/pics/MASH/3.jpg,https://en.wikipedia.org/wiki/List_of_M*A*S*H_characters#Maxwell_Klinger,"sitcom,war,comedy,drama",m
MASH5,Frank Burns,MASH,M*A*S*H,39.1,https://openpsychometrics.org/tests/characters/stats/MASH/5,https://openpsychometrics.org/tests/characters/test-resources/pics/MASH/5.jpg,https://en.wikipedia.org/wiki/List_of_M*A*S*H_characters#Frank_Burns,"sitcom,war,comedy,drama",m
